Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Source_System;Last_Updated
2025-02-25;14:15;Arrival;;23,25;28;S;25;30,02;W;48;32,3;BRRIO;BRPNG;202406-6-BRRIO-BRPNG;6576,33;0;4,12;19,13;0;2,8;;2,5;1,4;;;41,35;17,8;200;399,25;;0;215;0,7;658,4;OVDAdmin;2026-02-05 01:44
2025-02-25;15:00;Noon (Position) - Port;;0,75;0;S;25;30,02;W;48;32,3;BRPNG;BRPNG;202406-6-BRRIO-BRPNG;15496,19;0;0;0;0;;;0,2;;;;41,15;17,8;200;399,25;;0;215;;658,2;OVDAdmin;2026-02-05 01:44
2025-02-26;15:00;Noon (Position) - Port;;24;0;S;25;30,03;W;48;32,3;BRPNG;BRPNG;202406-6-BRRIO-BRPNG;15496,19;0;0;0;0;;;3,1;1,1;;;36,95;17,8;200;399,25;;0;215;0,4;654;OVDAdmin;2026-02-05 01:44
2025-02-27;14:30;Noon (Position) - Port;;23,5;0;S;25;30,03;W;48;32,3;BRPNG;BRPNG;202406-6-BRRIO-BRPNG;15496,19;0;0;0;0;;;3,7;3,2;;;30,05;17,8;200;399,25;;0;215;2,5;647,1;OVDAdmin;2026-02-05 01:44
2025-02-27;15:00;Departure;;0,5;3;S;25;29,77;W;48;29,81;BRPNG;BRPNG;202406-6-BRRIO-BRPNG;15496,19;0;0,5;0;0;0,4;;0,1;;;;29,55;17,8;200;399,25;;0;215;;646,6;OVDAdmin;2026-02-05 01:44
2025-02-27;16:36;Begin of sea passage;;1,6;18;S;25;39,35;W;48;14,64;BRPNG;BRRIG;202406-7-BRPNG-BRRIG;15496,19;0;1,6;0;0;1,3;;0,3;0,1;;;27,85;17,8;200;399,25;;0;215;0,1;644,9;OVDAdmin;2026-02-05 01:44
2025-02-28;15:00;Noon (Position) - Sea passage;;22,4;309;S;30;15,35;W;49;22,34;BRPNG;BRRIG;202406-7-BRPNG-BRRIG;15496,19;22,4;0;0;0;21,1;;0,5;1,2;;;5,05;17,8;200;399,25;;0;215;1,2;622,1;OVDAdmin;2026-02-05 01:44
2025-03-01;04:12;End of sea passage;;13,2;181;S;32;22;W;51;42,8;BRPNG;BRRIG;202406-7-BRPNG-BRRIG;15496,19;13,2;0;0;0;5,05;7,65;1,5;0,9;;;0;17,8;200;389,2;;0;215;0,9;607;OVDAdmin;2026-02-05 01:44
2025-03-01;07:20;Arrival;;3,13;25;S;32;4,67;W;52;5,59;BRPNG;BRRIG;202406-7-BRPNG-BRRIG;15496,19;0;3,13;0;0;2,4;;0,5;;;;17,8;200;386,3;;;0;215;;604,1;OVDAdmin;2026-02-05 01:44
2025-03-01;15:00;Noon (Position) - Port;;7,67;0;S;32;4,68;W;52;5,59;BRRIG;BRRIG;202406-7-BRPNG-BRRIG;23511,68;0;0;0;0;;;1,4;0,8;;;17,8;200;384,1;;;0;215;0,6;601,9;OVDAdmin;2026-02-05 01:44
2025-03-02;15:00;Noon (Position) - Port;;24;0;S;32;4,68;W;52;5,59;BRRIG;BRRIG;202406-7-BRPNG-BRRIG;23511,68;0;0;0;0;;;3,9;3,2;;;17,8;200;377;;;0;215;2,4;594,8;OVDAdmin;2026-02-05 01:44
2025-03-03;04:10;Departure;;13,17;0;S;32;4,68;W;52;5,59;BRRIG;BRRIG;202406-7-BRPNG-BRRIG;23511,68;0;0;0;0;;;2,3;2,7;;;17,8;200;372;;;0;215;2,2;589,8;OVDAdmin;2026-02-05 01:44
2025-03-03;05:36;Begin of sea passage;;1,43;13;S;32;14,39;W;51;59,46;BRRIG;ARCMP;202406-8-BRRIG-ARCMP;23511,68;0;1,43;0;0;1,4;;0,3;0,2;;;17,8;200;370,1;;;0;215;0,2;587,9;OVDAdmin;2026-02-05 01:44
2025-03-03;15:00;Noon (Position) - Sea passage;;9,4;126;S;34;11,2;W;52;25,1;BRRIG;ARCMP;202406-8-BRRIG-ARCMP;23511,68;9,4;0;0;0;9,1;;0,3;1,2;;;17,8;200;359,5;;;0;215;1,2;577,3;OVDAdmin;2026-02-05 01:44
2025-03-04;03:06;End of sea passage;;12,1;166;S;35;6,81;W;55;23,8;BRRIG;ARCMP;202406-8-BRRIG-ARCMP;23511,68;12,1;0;0;0;11,2;;0,5;0,8;;;17,8;200;347;;;0;215;0,8;564,8;OVDAdmin;2026-02-05 01:44
2025-03-04;15:00;Noon (Position) - Sea passage;;11,9;37;S;35;2,76;W;55;58,83;BRRIG;ARCMP;202406-8-BRRIG-ARCMP;23511,68;0;4,82;7,08;0;3,8;;2,1;0,5;;;17,8;200;340,6;;;0;215;0,3;558,4;OVDAdmin;2026-02-05 01:44
2025-03-05;08:10;Arrival;;17,17;172;S;34;9,41;W;58;55,13;BRRIG;ARCMP;202406-8-BRRIG-ARCMP;23511,68;0;16,5;0,67;0;9,2;;2,8;0,8;;;17,8;200;327,8;;;0;215;0,8;545,6;OVDAdmin;2026-02-05 01:44
2025-03-05;15:00;Noon (Position) - Port;;6,83;0;S;34;9,41;W;58;55,13;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;0;0;0;;;1;0,4;;;17,8;200;326,4;;;0;215;0,2;544,2;OVDAdmin;2026-02-05 01:44
2025-03-06;15:00;Noon (Position) - Port;;24;0;S;34;9,41;W;58;55,13;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;0;0;0;;;5,8;4,1;;;17,8;200;316,5;;;10046,47;215;3,3;534,3;OVDAdmin;2026-02-05 01:44
2025-03-07;15:00;Noon (Position) - Port;;24;66;S;34;43,62;W;57;52,2;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;7,73;0;0;7;;4,7;2,9;;;17,8;200;301,9;;;684,285;215;2,3;519,7;OVDAdmin;2026-02-05 01:44
2025-03-08;15:00;Noon (Position) - Port;;24;28;S;34;34,39;W;58;22,9;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;3,63;0;0;2,4;;4,2;3,6;;;17,8;200;291,7;;;0;215;2,8;509,5;OVDAdmin;2026-02-05 01:44
2025-03-09;15:00;Noon (Position) - Port;;24;31;S;34;45,01;W;57;49,28;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;3,88;0;0;3,8;;4,1;3,3;;;17,8;200;280,5;;;0;215;2,7;498,3;OVDAdmin;2026-02-05 01:44
2025-03-10;15:00;Noon (Position) - Port;;24;122;S;34;54,22;W;56;13,39;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;10,77;0;0;10,9;;4;3,7;;;17,8;200;261,9;289,9;;0;215;3,3;769,6;OVDAdmin;2026-02-05 01:44
2025-03-11;15:00;Noon (Position) - Port;;24;1;S;34;54,01;W;56;12,52;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;0,5;0;0;0,2;;3,3;3,6;;;17,8;200;254,8;289,9;;0;215;3;762,5;OVDAdmin;2026-02-05 01:44
2025-03-12;12:25;Departure;;21,42;0;S;34;54;W;56;12,52;ARCMP;ARCMP;202406-8-BRRIG-ARCMP;16935,35;0;0;0;0;;;3,1;1,7;;;17,8;200;250;289,9;;0;215;1,1;757,7;OVDAdmin;2026-02-05 01:44
2025-03-12;15:00;Begin of sea passage;;2,58;26;S;35;3,83;W;55;51,9;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;2,58;0;0;2,1;;0,5;0,3;;;17,8;200;247,1;289,9;;0;215;0,3;754,8;OVDAdmin;2026-02-05 01:44
2025-03-13;15:00;Noon (Position) - Sea passage;;24;304;S;32;50,73;W;50;42,49;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,2;;0,8;3,1;;;17,8;200;220;289,9;;0;215;3,1;727,7;OVDAdmin;2026-02-05 01:44
2025-03-14;15:00;Noon (Position) - Sea passage;;24;282;S;29;41,85;W;46;39,68;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,3;;1,2;3,1;;;17,8;200;192,4;289,9;;0;215;3,1;700,1;OVDAdmin;2026-02-05 01:44
2025-03-15;15:00;Noon (Position) - Sea passage;;24;307;S;26;14,55;W;42;22,6;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,2;;1,6;0,5;;;17,8;200;167,1;289,9;;0;215;0,5;674,8;OVDAdmin;2026-02-05 01:44
2025-03-16;16:00;Noon (Position) - Sea passage;;25;321;S;22;16,94;W;38;26,18;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;25;0;0;0;24,2;;1,2;1,5;;;17,8;200;140,2;289,9;;0;215;1,5;647,9;OVDAdmin;2026-02-05 01:44
2025-03-17;16:00;Noon (Position) - Sea passage;;24;306;S;17;36,24;W;36;35,05;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,3;;1,5;2,5;;;17,8;200;112,9;289,9;;0;215;2,5;620,6;OVDAdmin;2026-02-05 01:44
2025-03-18;16:00;Noon (Position) - Sea passage;;24;304;S;12;36,56;W;35;23,41;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,3;;1;2,5;;;17,8;200;86,1;289,9;;0;215;2,5;593,8;OVDAdmin;2026-02-05 01:44
2025-03-19;16:00;Noon (Position) - Sea passage;;24;307;S;7;47,01;W;34;26,37;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,3;;0,4;2,4;;;17,8;200;60;289,9;;0;215;2,4;567,7;OVDAdmin;2026-02-05 01:44
2025-03-20;16:00;Noon (Position) - Sea passage;;24;331;S;3;24,18;W;37;8,72;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,1;;1;1,8;;;17,8;200;34,1;289,9;;0;215;1,8;541,8;OVDAdmin;2026-02-05 01:44
2025-03-21;16:00;Noon (Position) - Sea passage;;24;333;S;0;1,09;W;41;32,65;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23,1;;1,3;1,2;;;17,8;200;8,5;289,9;;0;215;1,2;516,2;OVDAdmin;2026-02-05 01:44
2025-03-22;16:00;Noon (Position) - Sea passage;;24;307;N;2;59,01;W;45;41,72;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;8,5;14,6;1,2;1,2;;;17,8;200;0;272,9;;0;215;1,2;490,7;OVDAdmin;2026-02-05 01:44
2025-03-23;16:00;Noon (Position) - Sea passage;;24;319;N;5;36,89;W;50;18,66;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23;;0,3;1,3;;;17,8;200;248,3;;;0;215;1,3;466,1;OVDAdmin;2026-02-05 01:44
2025-03-24;16:00;Noon (Position) - Sea passage;;24;342;N;9;0,65;W;54;56,42;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;22,9;;0,5;1,1;;;17,8;200;223,8;;;0;215;1,1;441,6;OVDAdmin;2026-02-05 01:44
2025-03-25;16:00;Noon (Position) - Sea passage;;24;295;N;11;56,42;W;58;56,94;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;22,1;;0,5;1,2;;;17,8;200;200;;;0;215;1,2;417,8;OVDAdmin;2026-02-05 01:44
2025-03-26;16:00;Noon (Position) - Sea passage;;24;321;N;14;22,15;W;63;46,84;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;22,8;;1;1,5;;;17,8;200;174,7;;;0;215;1,5;392,5;OVDAdmin;2026-02-05 01:44
2025-03-27;16:00;Noon (Position) - Sea passage;;24;323;N;16;2,27;W;69;3,98;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;22,8;;1;1,4;;;17,8;200;149,5;;;0;215;1,4;367,3;OVDAdmin;2026-02-05 01:44
2025-03-28;16:00;Noon (Position) - Sea passage;;24;328;N;17;37,05;W;74;31,29;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;22,9;;0,8;3,5;;;17,8;200;122,3;;;0;215;3,5;340,1;OVDAdmin;2026-02-05 01:44
2025-03-29;16:00;Noon (Position) - Sea passage;;24;321;N;19;56,47;W;79;36,8;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23;;1;4,5;;;17,8;200;93,8;;;0;215;4,5;311,6;OVDAdmin;2026-02-05 01:44
2025-03-30;17:00;Noon (Position) - Sea passage;;25;353;N;21;36,42;W;85;13,31;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;25;0;0;0;23,9;;1,1;2,1;;;17,8;200;66,7;;;0;215;2,1;284,5;OVDAdmin;2026-02-05 01:44
2025-03-31;17:00;Noon (Position) - Sea passage;;24;346;N;25;26,86;W;89;36,31;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;20,1;1,3;0,3;0,3;0,8;1,1;15,9;200;44,7;;;0;215;1,4;260,6;OVDAdmin;2026-02-05 01:44
2025-04-01;17:00;Noon (Position) - Sea passage;;24;301;N;28;56,78;W;93;30,42;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;24;0;0;0;23;;1,2;;;2,5;14,7;174,5;44,7;;;0;215;2,5;233,9;OVDAdmin;2026-02-05 01:44
2025-04-01;18:36;End of sea passage;;1,6;21;N;29;17,37;W;93;39,93;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;1,6;0;0;0;1,4;;0,4;0,2;;;14,1;173,1;44,7;;;0;215;0,2;231,9;OVDAdmin;2026-02-05 01:44
2025-04-02;17:00;Noon (Position) - Sea passage;;22,4;9;N;29;25,44;W;93;37,73;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;1;21,4;0;0,3;;3,1;4,1;;;6,9;172,8;44,7;;;0;215;4,1;224,4;OVDAdmin;2026-02-05 01:44
2025-04-03;17:00;Noon (Position) - Sea passage;;24;0;N;29;25,45;W;93;37,71;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;0;24;0;;;3,4;;;5,1;3,5;167,7;44,7;;;0;215;4,3;215,9;OVDAdmin;2026-02-05 01:44
2025-04-04;17:00;Noon (Position) - Sea passage;;24;0;N;29;25,44;W;93;37,74;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;0;24;0;;;3,5;;;4,8;0;162,9;44,7;;;0;215;4;207,6;OVDAdmin;2026-02-05 01:44
2025-04-05;17:00;Noon (Position) - Sea passage;;24;0;N;29;25,45;W;93;37,73;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;0;24;0;;;3,5;7,5;;;151,9;44,7;;;;0;215;6,7;196,6;OVDAdmin;2026-02-05 01:44
2025-04-06;17:00;Noon (Position) - Sea passage;;24;0;N;29;25,19;W;93;37,54;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;0;24;0;;;3,5;7,5;;;140,9;44,7;;;;0;215;6,7;185,6;OVDAdmin;2026-02-05 01:44
2025-04-07;15:50;Arrival;;22,83;59;N;30;4,79;W;94;5,18;ARCMP;USBPD;202406-9-ARCMP-USBPD;16935,35;0;7,97;14,87;0;5,4;;3,4;5,8;;;126,3;44,7;;;;0;215;5,3;171;OVDAdmin;2026-02-05 01:44
2025-04-07;17:00;Noon (Position) - Port;;1,17;0;N;30;4,8;W;94;5,18;USBPD;USBPD;202406-9-ARCMP-USBPD;21135,85;0;0;0;0;;;0,2;0,3;;;125,8;44,7;;;;0;215;0,3;170,5;OVDAdmin;2026-02-05 01:44
2025-04-08;17:00;Noon (Position) - Port;;24;0;N;30;4,8;W;94;5,18;USBPD;USBPD;202406-9-ARCMP-USBPD;21135,85;0;0;0;0;;;3,6;3,5;;;118,7;44,7;;;;5244,47;215;2,7;163,4;OVDAdmin;2026-02-05 01:44
2025-04-09;17:00;Noon (Position) - Port;;24;0;N;30;4,8;W;94;5,18;USBPD;USBPD;202406-9-ARCMP-USBPD;21135,85;0;0;0;0;;;4,4;9,4;;;104,9;44,7;200;;;0;215;8,6;349,6;OVDAdmin;2026-02-05 01:44
2025-04-09;18:26;Departure;;1,43;0;N;30;4,79;W;94;5,18;USBPD;USBPD;202406-9-ARCMP-USBPD;21135,85;0;0;0;0;;;0,2;0,3;;;104,4;44,7;200;;;0;215;0,3;349,1;OVDAdmin;2026-02-05 01:44
2025-04-10;01:54;Begin of sea passage;;7,47;61;N;29;21,79;W;93;39,76;USBPD;USMSY;202501-1-USBPD-USMSY;21135,85;0;7,47;0;0;7,2;;1,5;2,1;;;93,6;44,7;200;;;0;215;2,1;338,3;OVDAdmin;2026-02-05 01:44
2025-04-10;17:00;Noon (Position) - Sea passage;;15,1;210;N;27;58,61;W;90;47,01;USBPD;USMSY;202501-1-USBPD-USMSY;21135,85;15,1;0;0;0;14,4;;3;7,1;;;69,1;44,7;200;;;0;215;3,6;313,8;OVDAdmin;2026-02-05 01:44
2025-04-10;23:12;End of sea passage;;6,2;86;N;28;45,23;W;89;30,19;USBPD;USMSY;202501-1-USBPD-USMSY;21135,85;6,2;0;0;0;5,7;;1,7;2,8;;;58,9;44,7;200;;;0;215;2,8;303,6;OVDAdmin;2026-02-05 01:44
2025-04-11;13:30;Arrival;;14,3;129;N;29;56,34;W;90;19,19;USBPD;USMSY;202501-1-USBPD-USMSY;21135,85;0;14,3;0;0;12,9;;2,6;3,5;;;39,9;44,7;200;;;0;215;3,5;284,6;OVDAdmin;2026-02-05 01:44
2025-04-11;17:00;Noon (Position) - Port;;3,5;0;N;29;56,34;W;90;19,19;USMSY;USMSY;202501-1-USBPD-USMSY;0;0;0;0;0;;;0,6;0,8;;;38,5;44,7;200;;;0;215;0,4;283,2;OVDAdmin;2026-02-05 01:44
2025-04-12;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,19;USMSY;USMSY;202501-1-USBPD-USMSY;0;0;0;0;0;;;5;7,6;;;25,9;44,7;200;;;7374,5;215;7;270,6;OVDAdmin;2026-02-05 01:44
2025-04-13;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,19;USMSY;USMSY;202501-1-USBPD-USMSY;0;0;0;0;0;;;5,8;9,4;;;10,7;44,7;200;;;14920,5;215;5,5;255,4;OVDAdmin;2026-02-05 01:44
2025-04-14;13:30;Noon (Position) - Port;;20,5;0;N;29;56,34;W;90;19,19;USMSY;USMSY;202501-1-USBPD-USMSY;0;0;0;0;0;;;5,8;4,9;;3,2;0;44,7;196,8;;;5145;215;4,5;241,5;OVDAdmin;2026-02-05 01:44
2025-04-14;17:00;Departure;;3,5;49;N;29;42,29;W;89;58,63;USMSY;USMSY;202501-1-USBPD-USMSY;0;0;3,5;0;0;3,8;;0,7;;;;44,7;192,3;;;;0;215;;237;OVDAdmin;2026-02-05 01:44
2025-04-14;22:00;Begin of sea passage;;5;77;N;28;52,09;W;89;25,65;USMSY;USHOU;202501-2-USMSY-USHOU;0;0;5;0;0;3,4;;1,1;;;;44,7;187,8;;;;0;215;;232,5;OVDAdmin;2026-02-05 01:44
2025-04-15;17:00;Noon (Position) - Sea passage;;19;164;N;27;53,89;W;92;2,2;USMSY;USHOU;202501-2-USMSY-USHOU;0;19;0;0;0;16,5;;5,8;5,4;;;44,7;160,1;;;;0;215;;204,8;OVDAdmin;2026-02-05 01:44
2025-04-16;14:30;End of sea passage;;21,5;210;N;29;8,6;W;94;24,59;USMSY;USHOU;202501-2-USMSY-USHOU;0;21,5;0;0;0;10,2;;3,8;2,3;;;44,7;143,8;;;;0;215;;188,5;OVDAdmin;2026-02-05 01:44
2025-04-16;17:00;Noon (Position) - Sea passage;;2,5;7;N;29;15,69;W;94;27,55;USMSY;USHOU;202501-2-USMSY-USHOU;0;0;1,17;1,33;0;0,9;;0,5;;;;44,7;142,4;;;;0;215;;187,1;OVDAdmin;2026-02-05 01:44
2025-04-17;01:20;Arrival;;8,33;51;N;29;44,68;W;95;5,98;USMSY;USHOU;202501-2-USMSY-USHOU;0;0;5,58;2,75;0;1,5;;1,1;0,2;;;44,7;139,6;;;;0;215;;184,3;OVDAdmin;2026-02-05 01:44
2025-04-17;17:00;Noon (Position) - Port;;15,67;0;N;29;44,68;W;95;5,98;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;0;0;0;;;2,5;0,4;;;44,7;136,7;;;;0;215;;181,4;OVDAdmin;2026-02-05 01:44
2025-04-18;17:00;Noon (Position) - Port;;24;62;N;29;22,54;W;94;53,47;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;6,98;0;0;3,5;;3,7;0,5;;;44,7;129;;;;0;215;;173,7;OVDAdmin;2026-02-05 01:44
2025-04-19;17:00;Noon (Position) - Port;;24;1;N;29;22,67;W;94;53,53;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;0,8;0;0;0,4;;3,5;0,6;;;44,7;124,5;;;;0;215;;169,2;OVDAdmin;2026-02-05 01:44
2025-04-20;17:00;Noon (Position) - Port;;24;36;N;29;44,83;W;95;5,88;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;4,5;0;0;3,8;;4,1;0,6;;;44,7;116;;;;0;215;;160,7;OVDAdmin;2026-02-05 01:44
2025-04-21;17:00;Noon (Position) - Port;;24;0;N;29;44,83;W;95;5,88;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;0;0;0;;;4,6;0,8;;;44,7;110,6;;;;0;215;;155,3;OVDAdmin;2026-02-05 01:44
2025-04-22;17:00;Noon (Position) - Port;;24;50;N;29;15,5;W;94;33,94;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;6,57;0;0;5,5;;4,8;0,6;;;44,7;99,7;;;;0;215;;144,4;OVDAdmin;2026-02-05 01:44
2025-04-23;17:00;Noon (Position) - Port;;24;40;N;29;43,37;W;95;1,19;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;4,38;0;0;3,8;;4,6;0,6;;;44,7;90,7;;;;0;215;;135,4;OVDAdmin;2026-02-05 01:44
2025-04-24;17:00;Noon (Position) - Port;;24;40;N;29;14,02;W;94;35,96;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;4,03;0;0;4,5;;4,6;0,6;;;44,7;81;;;;0;215;;125,7;OVDAdmin;2026-02-05 01:44
2025-04-25;17:00;Noon (Position) - Port;;24;24;N;29;21,69;W;94;55;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;3,25;0;0;3,9;;4,2;0,8;;;44,7;72,1;;;;0;215;;116,8;OVDAdmin;2026-02-05 01:44
2025-04-26;17:00;Noon (Position) - Port;;24;24;N;29;18,8;W;94;33,33;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;3,22;0;0;2,8;;4,7;0,8;;;44,7;63,8;;;;0;215;;108,5;OVDAdmin;2026-02-05 01:44
2025-04-27;17:00;Noon (Position) - Port;;24;0;N;29;18,78;W;94;33,31;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;0;0;0;;;3,5;0,7;;;44,7;59,6;;;;0;215;;104,3;OVDAdmin;2026-02-05 01:44
2025-04-28;17:00;Noon (Position) - Port;;24;35;N;29;36,54;W;95;1,26;USHOU;USHOU;202501-2-USMSY-USHOU;21593,56;0;4;0;0;3,9;;4,2;0,6;;;44,7;50,9;200;700;;0;215;;995,6;OVDAdmin;2026-02-05 01:44
